rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.07,780,385,-4.318193071557546,74905,96.54,0.14667804939381313,32448
0.07,790,392,-4.437981565838851,76142,99.7,0.09315568360034376,33064
0.07,800,396,-4.362649600944357,76812,98.15,0.07536741242802236,33400
0.07,810,399,-4.306303236419401,77399,96.86,0.14548841584473848,33696
0.07,820,406,-4.469871282070599,78473,100.43,0.10937745438423008,34232
0.07,830,412,-4.489997552549455,79493,100.12,0.10952798323705792,34744
0.07,840,419,-4.559768865237683,80815,102.45,0.1025540855480358,35400
0.07,850,422,-4.32898642560792,81285,97.18,0.10039213357958943,35640
0.07,860,427,-4.0747676879208345,82176,92.05,0.11095488723367453,36080
0.07,870,430,-3.9065059905729473,82700,88.43,0.14721684055984952,36344
0.07,880,434,-3.704035130594125,83391,83.86,0.07639792839472648,36688
0.07,890,437,-3.4527863607840565,84027,77.85,0.15844419790664688,37008
0.07,900,440,-3.3742151531833118,84531,76.19,0.1041334883775562,37264
0.07,910,443,-3.3071516394113774,85001,75.02,0.04933639912633225,37496
0.07,920,448,-3.201769983935452,85863,72.9,0.1040725098864641,37928
0.07,930,451,-2.942547118556724,86311,67.18,0.1037271911627613,38152
0.07,940,455,-2.7039353516690237,87014,60.99,0.048322928851121105,38504
0.07,950,461,-2.9819221366372908,88101,67.16,0.05899318150477484,39048
0.07,960,470,-3.3882255811833484,89712,74.36,0.1028237086138688,39848
0.07,970,480,-4.014266428314142,91534,87.34,0.06757704188930802,40760
0.07,980,489,-4.429823929269059,93075,95.84,0.057398368197027594,41536
0.07,990,496,-4.646629731815842,94166,100.39,0.13305822369875386,42080
0.07,1000,504,-5.069181783087906,95604,109.73,0.14158901199698448,42800
0.07,1010,511,-5.384365865559542,96731,116.3,0.04937005268584471,43360
0.07,1020,516,-5.386419769745751,97549,115.86,0.15989412274211645,43768
0.07,1030,527,-6.059175281365028,99476,130.65,0.1236270527006127,44736
0.07,1040,533,-6.242882706000837,100554,134.4,0.10450761672109365,45272
0.07,1050,544,-6.598218443215372,102470,142.69,0.12367735663428903,46232
0.07,1060,555,-6.6343106945999155,104408,145.96,0.06022360356291756,47200
0.07,1070,565,-6.50260656125349,106188,145.54,0.07705233541491907,48088
0.07,1080,576,-6.434324041597622,108033,148.58,0.07861016812967137,49016
0.07,1090,585,-6.6025362474327025,109651,153.85,0.05082079506246373,49824
0.07,1100,597,-6.73372027487408,111635,159.31,0.05925360764376819,50816
0.07,1110,609,-7.100673164347286,113773,169.42,0.07929322341806255,51880
0.07,1120,617,-7.287391560697081,115218,175.69,0.0791522991785314,52608
0.07,1130,626,-7.070633101964097,116841,172.65,0.05229464883450419,53416
0.07,1140,636,-7.291829988544012,118524,178.7,0.068237507075537,54256
0.07,1150,646,-7.197428688980518,120233,176.63,0.0705603769456502,55112
0.07,1160,656,-7.19314128291647,122004,174.96,0.09792188182473183,56000
0.07,1170,667,-7.371269851507177,123987,176.99,0.08046803550678305,56992
0.07,1180,680,-7.824357458406581,126398,182.65,0.041450326549238525,58192
0.07,1190,692,-8.02510261889875,128338,185.87,0.08005696181498934,59168
0.07,1200,702,-8.066438275729384,130283,185.48,0.09039943845709786,60136
0.07,1210,710,-7.747492286607785,131571,176.98,0.0421123378619086,60784
0.07,1220,724,-8.298652986831977,134046,187.28,0.06269980355864391,62016
0.07,1230,735,-8.441182400544598,135813,188.72,0.08075470576295629,62904
0.07,1240,748,-8.798777953769877,138191,195.67,0.13994884747080505,64088
0.07,1250,759,-8.940640442771695,140178,198.45,0.06362165056634694,65088
0.07,1260,770,-8.94893440806191,142036,199.32,0.09375093453854788,66016
0.07,1270,779,-8.746723058940118,143579,194.92,0.11083955009235069,66784
0.07,1280,790,-8.53750880173086,145488,189.9,0.09222241869429126,67736
0.07,1290,803,-8.710050953128539,147797,193.59,0.06318421935429797,68896
0.07,1300,809,-8.430918420333043,148914,185.31,0.07242956281697843,69456
0.07,1310,818,-8.613581488156425,150572,189.01,0.07253506088454742,70280
0.07,1320,827,-8.209050491678715,152185,180.39,0.061651957483263686,71088
0.07,1330,837,-8.200654799394224,153924,180.11,0.053505039162700996,71960
0.07,1340,851,-8.20015750997374,156269,179.78,0.054176220641238615,73128
0.07,1350,864,-8.40757477261879,158690,184.12,0.053248756390530616,74344
0.07,1360,874,-8.353096367866804,160493,183.57,0.07476540206698701,75240
0.07,1370,886,-8.636112605861827,162689,190.1,0.0643716859340202,76344
0.07,1380,901,-8.939313163876426,165356,197.68,0.044862914553959854,77672
0.07,1390,917,-9.087156539252769,168071,201.74,0.05473116763459984,79032
0.07,1400,931,-9.694123305421277,170669,216.55,0.06505694726365618,80328
0.07,1410,945,-10.082537523924866,173144,224.72,0.03429861820768565,81568
0.07,1420,959,-10.472069109595065,175551,232.66,0.013456223634420894,82768
0.07,1430,972,-10.732232575484351,177841,238.17,0.023684814426815137,83920
0.07,1440,984,-10.683120091380072,180132,237.63,0.08487016087747179,85064
0.07,1450,998,-10.682498138664844,182590,238.0,0.03484624650445767,86288
0.07,1460,1013,-11.077636219817315,185206,246.13,0.04450756746518891,87600
0.07,1470,1028,-11.240675860009194,187729,249.4,0.0237024737871252,88864
0.07,1480,1043,-11.302786751865106,190499,250.43,0.014098990533966571,90248
0.07,1490,1059,-11.367477886057584,193185,250.14,0.06551490467973053,91592
0.07,1500,1070,-11.11306268620209,195120,243.51,0.04753181447449606,92552
0.07,1510,1085,-11.21395350574212,197963,247.19,0.02452461703796871,93976
