rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.07,450,185,-2.362217432544578,42004,53.44,0.13668535451870412,16000
0.07,460,188,-2.161704828846169,42507,48.56,0.10746831604046747,16248
0.07,470,190,-2.0275865467106313,42902,45.08,0.11066917580319569,16448
0.07,480,193,-2.014237979555322,43406,44.16,0.11889601871371269,16696
0.07,490,195,-2.0417533632326954,43861,44.11,0.12704259192105383,16928
0.07,500,197,-2.1028038774221667,44282,45.43,0.10071385372430086,17136
0.07,510,202,-2.2986878808214244,45071,49.13,0.14067367336247116,17528
0.07,520,206,-2.4580512157883594,45897,52.37,0.0906202548649162,17944
0.07,530,216,-3.112816601814363,47635,65.88,0.10073558567091823,18816
0.07,540,227,-3.9787338844160134,49755,83.93,0.11236761696636677,19872
0.07,550,238,-4.65736354305277,51853,97.49,0.05039018869865686,20920
0.07,560,250,-5.476878059492111,54157,115.5,0.07638918550219387,22072
0.07,570,262,-6.197189334015316,56178,131.76,0.11650035722414032,23088
0.07,580,271,-6.81199173257119,58035,145.29,0.16049291845411062,24016
0.07,590,285,-7.788116988657556,60588,166.27,0.08133516693487763,25288
0.07,600,298,-8.588101628144459,62821,184.39,0.06630721449619159,26408
0.07,610,306,-8.91194108670251,64374,192.03,0.08001486258581281,27184
0.07,620,314,-9.202819710883471,65898,199.01,0.09618610289180651,27944
0.07,630,323,-9.076676452570211,67468,197.33,0.09720074583310634,28728
0.07,640,332,-8.863465138224594,69250,193.95,0.06600337312556803,29624
0.07,650,339,-8.445659616929145,70509,185.56,0.07652261224575341,30248
0.07,660,350,-8.351869619737206,72590,183.33,0.10969243757426739,31288
0.07,670,364,-8.665208503692423,75127,188.49,0.08709324267692864,32560
0.07,680,372,-8.521301431027668,76620,184.85,0.08923181449063122,33304
0.07,690,376,-7.730607690819461,77433,167.45,0.07819256302900612,33712
0.07,700,382,-7.296307291852184,78605,156.84,0.08833647007122636,34296
0.07,710,392,-7.502464176920544,80468,159.94,0.06760507356375456,35232
0.07,720,405,-7.9214532252287135,82796,167.98,0.13174615241587162,36392
0.07,730,415,-8.113284202230108,84783,172.15,0.14099436020478606,37384
0.07,740,424,-8.027631904311503,86321,169.71,0.125274698715657,38160
0.07,750,427,-7.788735782356307,86974,163.65,0.1414322480559349,38480
0.07,760,434,-7.352434780530996,88298,156.08,0.15164784621447325,39144
0.07,770,438,-6.436937238365983,89039,138.12,0.19894025474786758,39512
0.07,780,445,-6.250041587514826,90228,135.08,0.1755210980772972,40112
0.07,790,452,-6.441502955932085,91668,141.35,0.18671973329037428,40832
0.07,800,458,-6.267268442086846,92709,140.04,0.14874027110636234,41352
0.07,810,464,-5.865808683071646,93945,133.77,0.18970179464668036,41968
0.07,820,470,-5.159785819581276,94942,120.46,0.20637928694486618,42464
0.07,830,478,-4.88528989829166,96438,115.55,0.23516185022890568,43216
0.07,840,490,-5.241894850844563,98686,122.65,0.32588163018226624,44336
0.07,850,499,-5.752895554554686,100335,132.61,0.2791639268398285,45160
0.07,860,514,-6.66201938083101,103230,148.32,0.2765906807035208,46608
0.07,870,528,-7.723828935100559,105797,166.58,0.296430516988039,47896
0.07,880,544,-8.857215554533418,108797,184.69,0.2921469220891595,49392
0.07,890,560,-10.001067787960631,111797,200.29,0.2146741058677435,50896
0.07,900,576,-11.454917327183766,114797,219.88,0.19236936792731285,52392
0.07,910,590,-12.5839303828501,117514,234.69,0.14661812409758568,53752
0.07,920,603,-13.754330007254666,119940,248.98,0.1265699965879321,54968
0.07,930,619,-15.211391902114634,122940,264.02,0.08527914341539145,56464
0.07,940,635,-16.349219028411472,125940,271.54,0.07308596232905984,57968
0.07,950,651,-17.932468543910833,128940,285.05,0.05373248923569918,59464
0.07,960,667,-19.27117147743016,131940,286.1,0.0497785652987659,60968
0.07,970,683,-20.77760276315178,134940,290.43,0.04002208216115832,62464
0.07,980,698,-21.14616381210076,137732,288.35,0.03384585026651621,63864
0.07,990,713,-21.044548459199085,140464,285.67,0.038409714587032795,65224
0.07,1000,728,-20.82413697327606,143322,284.25,0.024230456328950822,66656
0.07,1010,737,-20.156216880125097,145118,275.04,0.02370453008916229,67552
0.07,1020,746,-19.441269844679535,146716,266.76,0.02712488709948957,68352
0.07,1030,761,-19.102455486535124,149620,265.8,0.012643256806768477,69808
0.07,1040,777,-19.286914238716065,152620,265.8,0.00706369656836614,71304
0.07,1050,793,-19.116883718603326,155620,265.8,0.019024679830181412,72808
0.07,1060,808,-18.215137595385105,158342,263.02,0.010539904178585857,74168
0.07,1070,821,-16.723291271701527,160944,259.04,0.011896236392203718,75464
0.07,1080,834,-15.902778713005668,163308,254.76,0.003997889958554879,76648
0.07,1090,850,-15.776867396639547,166259,256.95,0.017421457363525406,78128
0.07,1100,865,-15.569534864136912,168982,255.6,0.006884941707539838,79488
0.07,1110,880,-16.047410623323184,171765,265.47,0.019266906747361645,80880
0.07,1120,893,-16.496359126526844,174266,274.5,0.014184746309183538,82128
0.07,1130,906,-16.062320101153524,176824,271.04,0.033455479744588956,83408
0.07,1140,921,-15.13887334974397,179604,268.84,0.0012271460727788508,84800
0.07,1150,935,-14.26714037522687,182146,264.26,0.01506774197332561,86072
0.07,1160,947,-13.53676911039847,184321,258.79,0.015615267715475056,87160
0.07,1170,961,-13.495210277096682,186972,259.28,0.0010412432457087561,88480
0.07,1180,974,-13.526678125258126,189491,260.83,0.01619596751697827,89744
0.07,1190,989,-13.300460476056728,192173,258.14,0.009169178250886034,91080
0.07,1200,1003,-13.16574337965634,194919,258.37,0.01715751721349079,92456
0.07,1210,1018,-12.91611134314487,197561,256.96,0.01766290785963065,93776
