time/time_elapsed,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,train/n_updates,train/loss
198,280,33534,95.9,4.226957217873072,0.2203345000000002,11760,0.09306899720104411
204,290,34220,92.74,4.104782617594857,0.20438499999999993,12104,0.08264094358310103
210,300,34986,87.27,3.8971389190484462,0.1865754999999999,12488,0.08364115536096506
221,310,36281,90.2,4.103820394103658,0.15646675,13136,0.12175260364892893
230,320,37456,90.27,4.179406295871609,0.12914800000000004,13720,0.1222982279577991
236,330,38049,87.48,4.055604521289984,0.11536075000000001,14024,0.08522355899913236
243,340,38916,89.91,4.208081893105528,0.09520300000000026,14456,0.04860942870436702
248,350,39528,85.72,4.0385615298065565,0.08097399999999988,14760,0.13549142936244607
258,360,40675,90.13,4.24454558751256,0.07,15336,0.19469227083027363
272,370,42284,94.8,4.492939529131895,0.07,16136,0.10157769004581496
285,380,43915,102.81,4.817941796107809,0.07,16952,0.06474001420428976
294,390,44931,106.11,4.983367853748299,0.07,17464,0.07841266176546924
301,400,45746,106.6,4.965474113759848,0.07,17872,0.07814786254311912
308,410,46522,101.41,4.667682075192911,0.07,18256,0.07636294496478513
314,420,47325,97.69,4.487694671200578,0.07,18656,0.06719097794848494
318,430,47851,97.02,4.457548689507409,0.07,18920,0.08039098168956116
325,440,48710,96.94,4.47434000299989,0.07,19352,0.07778854723437689
335,450,49885,102.57,4.88162553384489,0.07,19936,0.16809806152014062
339,460,50448,96.73,4.575295988258033,0.07,20216,0.06733501172857359
345,470,51117,87.33,4.138300788756265,0.07,20552,0.1419628132134676
353,480,52091,80.76,3.897815587387944,0.07,21040,0.09420995763503015
358,490,52721,76.9,3.6936072146223116,0.07,21360,0.142117541981861
368,500,53929,80.83,3.9646124395903195,0.07,21960,0.10722986600012518
377,510,55021,83.99,4.044950847059181,0.07,22504,0.06927234205068089
389,520,56489,90.64,4.2309353494008635,0.07,23240,0.05759175165439956
399,530,57645,96.94,4.47412083393329,0.07,23816,0.16219118985463865
406,540,58502,96.92,4.396692292516851,0.07,24248,0.08279568573925644
410,550,59051,90.66,3.951248311751915,0.07,24520,0.12151424476178363
416,560,59729,91.81,3.9712724715787187,0.07,24864,0.12136601397651248
427,570,61061,98.44,4.19230216378366,0.07,25528,0.17891149554634467
434,580,61937,97.46,4.070190091825725,0.07,25968,0.11059793009189889
443,590,63017,101.96,4.226029852479031,0.07,26504,0.03253120236331597
449,600,63719,96.9,3.8449930182826066,0.07,26856,0.12149128445889801
462,610,65427,103.06,4.07164167058814,0.07,27712,0.16446513391565531
473,620,66802,102.13,4.0099065111488645,0.07,28400,0.0714010362571571
479,630,67504,97.59,3.7787438501769732,0.07,28744,0.06947397132171318
487,640,68555,99.53,3.7779076446674633,0.07,29272,0.19104677921859547
498,650,69911,107.6,4.063395962575601,0.07,29952,0.05912693013669923
506,660,70822,109.93,4.17889202431383,0.07,30408,0.11272647278383374
513,670,71748,105.87,4.044854881606632,0.07,30872,0.12121772140380926
521,680,72647,106.1,4.060677909571221,0.07,31320,0.13869728724239394
528,690,73537,104.2,3.9796444902533157,0.07,31768,0.15570638020290062
535,700,74427,106.08,4.081521494567793,0.07,32208,0.11406013724626973
542,710,75217,96.9,3.7032699252921986,0.07,32608,0.07133335978141986
549,720,76160,92.58,3.610975285854893,0.07,33072,0.09892267436953261
558,730,77171,95.67,3.6844555007837045,0.07,33584,0.11077155577368103
569,740,78595,99.4,3.8359887999839777,0.07,34296,0.12635115478769876
576,750,79391,93.8,3.6214296650746407,0.07,34688,0.10326722211902961
581,760,80104,91.82,3.5333701673270115,0.07,35048,0.0886410360399168
590,770,81101,92.53,3.5029074006717775,0.07,35544,0.10496931173838675
598,780,82128,93.81,3.5826638466658243,0.07,36056,0.11541584334918298
608,790,83312,96.75,3.6818864153699185,0.07,36648,0.09792808076599613
616,800,84376,98.49,3.761113983527667,0.07,37184,0.12474774668226019
623,810,85121,98.04,3.7912049961578993,0.07,37560,0.1266177556826733
632,820,86226,99.66,3.776717898898988,0.07,38112,0.1407462959177792
638,830,86994,97.23,3.7566470667242284,0.07,38496,0.1410034234286286
644,840,87712,90.17,3.543620638038575,0.07,38848,0.07178448885679245
655,850,89030,95.39,3.745988481592811,0.07,39512,0.05790104725747369
664,860,90192,99.88,3.9141713374646945,0.07,40088,0.19666508212685585
671,870,91130,99.29,3.9219996207354644,0.07,40560,0.08403032377827913
678,880,91934,97.06,3.8220680706449617,0.07,40960,0.12652151385555044
687,890,93015,96.03,3.8462137647136325,0.07,41504,0.12566205125767738
692,900,93635,91.59,3.6194665163984268,0.07,41816,0.1432632835349068
698,910,94323,91.02,3.6131993887068163,0.07,42160,0.06122689173207618
707,920,95485,91.59,3.5881606997365467,0.07,42736,0.09707666264148429
713,930,96178,90.84,3.5175199539665174,0.07,43088,0.1138670626678504
720,940,97045,92.33,3.5779387619080234,0.07,43520,0.0854862003470771
725,950,97581,84.51,3.2726893422984786,0.07,43784,0.07251351187005639
729,960,98113,78.21,3.035259411517398,0.07,44056,0.14067392330616713
735,970,98828,75.98,2.9372766467278013,0.07,44408,0.11321823470643722
745,980,99982,79.48,3.046515289338098,0.07,44984,0.15772255090996623
751,990,100726,76.11,2.889008771706465,0.07,45360,0.1984708359814249
756,1000,101408,76.73,3.005928036116298,0.07,45696,0.10109380399808288
765,1010,102535,81.12,3.1086674991599987,0.07,46264,0.030486527946777642
771,1020,103253,76.68,3.010249291876481,0.07,46624,0.1655175732448697
777,1030,103873,75.95,3.027610907105266,0.07,46936,0.11319645927869715
782,1040,104566,74.21,2.934311981611757,0.07,47280,0.03283185584587045
787,1050,105185,75.04,2.970910655652487,0.07,47592,0.12618025252595544
793,1060,105907,76.94,2.970537351298862,0.07,47952,0.07344201326486655
800,1070,106659,77.31,3.012940820540085,0.07,48328,0.0849726359010674
803,1080,107112,70.3,2.7337643669297638,0.07,48552,0.15247789217391983
810,1090,107965,71.39,2.6881055815333097,0.07,48976,0.15905704491888173
819,1100,109013,75.05,2.7370920099723635,0.07,49504,0.11638644186314195
824,1110,109649,70.14,2.5438911434785907,0.07,49824,0.14337786962278187
828,1120,110184,68.31,2.460256274326116,0.07,50088,0.07143342608469538
837,1130,111277,73.04,2.5694473932040762,0.07,50632,0.11519759614020586
843,1140,111900,72.34,2.521508930626969,0.07,50944,0.15347499580821022
849,1150,112725,74.4,2.6181640996859614,0.07,51360,0.18176781982765533
858,1160,113765,77.58,2.8385778900065164,0.07,51880,0.08623801349312998
862,1170,114289,75.3,2.7412090498638024,0.07,52144,0.11424065887695178
866,1180,114809,75.97,2.7794325391322956,0.07,52400,0.16829493641853333
874,1190,115698,76.33,2.891221862078307,0.07,52848,0.23580424749525264
878,1200,116229,71.16,2.7366641600924853,0.07,53112,0.16542357834987342
883,1210,116770,70.21,2.7585129578535184,0.07,53384,0.08543147862656042
888,1220,117379,70.95,2.786805421906822,0.07,53688,0.13798572338419035
895,1230,118290,69.13,2.7530599265842493,0.07,54144,0.1653104069409892
900,1240,118845,68.45,2.7598366229852878,0.07,54416,0.1831240292522125
904,1250,119386,65.61,2.6266929269499957,0.07,54688,0.15006851963698864
909,1260,119957,60.92,2.4082543082539174,0.07,54976,0.1005343139404431
917,1270,120856,64.67,2.5581976555854196,0.07,55424,0.18211508635431528
923,1280,121644,67.35,2.6454208308111156,0.07,55816,0.1652181253011804
930,1290,122406,66.08,2.6011278122947825,0.07,56200,0.13471679840586148
934,1300,122989,66.6,2.584666075390235,0.07,56488,0.1280659823678434
944,1310,124091,72.21,2.76023819931195,0.07,57040,0.1777774405782111
954,1320,125345,78.66,2.8992525780010565,0.07,57672,0.1648266661213711
964,1330,126555,81.65,3.0040733644486677,0.07,58272,0.13261775558930822
968,1340,127129,81.84,3.018101696733501,0.07,58560,0.13788809929974377
978,1350,128299,88.13,3.222397851314297,0.07,59144,0.11043295270064846
988,1360,129457,94.0,3.4613785382329167,0.07,59728,0.20409534400096163
997,1370,130518,95.62,3.544438886559677,0.07,60256,0.09796739983721636
1002,1380,131195,94.51,3.491809091078667,0.07,60592,0.09731969493441284
1010,1390,132116,96.1,3.5121907139535757,0.07,61056,0.18760476872557774
1016,1400,132854,97.65,3.6177752469777475,0.07,61424,0.14870470366440713
1022,1410,133595,94.04,3.5105295653022357,0.07,61792,0.19784890301525593
1026,1420,134082,86.37,3.3290409616909447,0.07,62040,0.17876355507178232
1033,1430,134865,82.1,3.199488772730092,0.07,62432,0.12578707581269555
1044,1440,136194,89.65,3.4546836026024734,0.07,63096,0.13968817272689193
1050,1450,136942,85.43,3.3429377167377097,0.07,63464,0.11115699747460894
1056,1460,137701,81.44,3.1926299097799,0.07,63848,0.11104790290119126
1062,1470,138472,78.54,3.08698705970629,0.07,64232,0.18034528731368482
1068,1480,139167,78.72,3.122699484340142,0.07,64576,0.10908720374573022
1081,1490,140772,85.56,3.3247388464206025,0.07,65384,0.2091368896071799
1096,1500,142497,95.43,3.642486395949112,0.07,66248,0.16342026693746448
1106,1510,143773,100.78,3.8346842692162033,0.07,66880,0.14891253522364423
1113,1520,144616,104.34,3.9733959700173993,0.07,67304,0.1377345290093217
1119,1530,145245,102.8,3.905682801928261,0.07,67616,0.16472208790946752
1128,1540,146396,101.02,3.8807664733852336,0.07,68192,0.1119004721113015
1140,1550,147913,108.71,4.074232961326931,0.07,68952,0.12711707598646171
1151,1560,149246,114.45,4.241721501431972,0.07,69616,0.15522996807703748
1163,1570,150692,121.2,4.445037773819171,0.07,70344,0.11747979163192213
1172,1580,151746,124.79,4.525262703775385,0.07,70872,0.21051664327387698
1179,1590,152629,117.57,4.339320561185866,0.07,71312,0.15589658118551597
1190,1600,154203,116.06,4.238316155921622,0.07,72096,0.1691196306492202
1197,1610,155048,111.75,4.064726720988027,0.07,72520,0.15846252793562599
1210,1620,156684,119.68,4.323193470835242,0.07,73336,0.15523591949022375
1218,1630,157720,123.75,4.4476988487558025,0.07,73856,0.1560791488736868
1227,1640,158806,123.1,4.414897071307376,0.07,74400,0.09907366873812862
1241,1650,160503,124.9,4.536846252290378,0.07,75248,0.11340595822548494
1249,1660,161563,122.17,4.428506559206542,0.07,75776,0.14462182112038136
1259,1670,162806,120.14,4.318558016711984,0.07,76400,0.18696973100304604
1272,1680,164379,125.33,4.461463618983728,0.07,77184,0.11223853981937282
1278,1690,165213,124.84,4.413964026689997,0.07,77600,0.14106900116894394
1287,1700,166276,119.73,4.2960999030232525,0.07,78136,0.21222727897111326
1293,1710,167047,118.99,4.268397822983613,0.07,78520,0.15622820321004838
1300,1720,167931,111.47,4.022682169701424,0.07,78960,0.15238549711648375
1304,1730,168492,106.72,3.886925310545187,0.07,79240,0.20887481125828344
1309,1740,169100,101.94,3.719918336402242,0.07,79544,0.11552846990525723
1314,1750,169741,91.38,3.366092618279779,0.07,79864,0.04314385785255581
1321,1760,170525,88.62,3.264513971777195,0.07,80256,0.21208690200001
1328,1770,171472,85.66,3.2235958881812774,0.07,80728,0.14111615953152068
1332,1780,172003,75.24,2.886714405291647,0.07,81000,0.11602610428235494
1338,1790,172665,73.52,2.8181796194709556,0.07,81328,0.1587428621132858
1346,1800,173692,73.16,2.8060521440553896,0.07,81840,0.1558154524245765
1351,1810,174272,71.25,2.7568684852396133,0.07,82128,0.15992498300329316
1355,1820,174816,67.85,2.6095655019012516,0.07,82400,0.07224798380048014
1360,1830,175450,68.58,2.5880478080115403,0.07,82720,0.21034016393241473
1368,1840,176405,72.05,2.678790140305746,0.07,83200,0.19847335063968785
1374,1850,177156,73.15,2.7173491835856693,0.07,83576,0.14063576754415408
1381,1860,177973,73.48,2.7461374717199214,0.07,83984,0.16882810037350282
1392,1870,179434,78.62,2.852610817282938,0.07,84712,0.15381487912964076
1398,1880,180142,80.39,2.992755089834934,0.07,85064,0.12900908754090779
1406,1890,181128,83.63,3.1427269330055223,0.07,85560,0.15405564272077754
1417,1900,182512,87.2,3.42626253580963,0.07,86248,0.07347802046569996
1426,1910,183689,93.17,3.6550898720281806,0.07,86840,0.2127899988554418
1436,1920,184844,99.28,3.8916434313359,0.07,87416,0.09664318726572674
1446,1930,186173,106.23,4.213960535695625,0.07,88080,0.12517351735732518
1457,1940,187522,110.17,4.380166041782576,0.07,88760,0.18025497937924229
1468,1950,188955,116.99,4.583359853716724,0.07,89472,0.17919770267326385
1475,1960,189777,117.04,4.587711218423278,0.07,89888,0.13851885666372254
1486,1970,191144,116.1,4.62264883264993,0.07,90568,0.15326288889627904
1496,1980,192422,121.8,4.826232848770656,0.07,91208,0.11195578750630375
1507,1990,193699,124.71,4.937863148226871,0.07,91848,0.10865720425499603
1520,2000,195320,127.08,4.928590122002487,0.07,92656,0.11088438503793441
1526,2010,196077,122.88,4.7523061258446955,0.07,93032,0.1515398884366732
1532,2020,196885,119.41,4.614751206067249,0.07,93440,0.09771215612272499
1542,2030,198142,118.69,4.489100138452981,0.07,94064,0.09767074621049687
1552,2040,199405,117.83,4.551333435453608,0.07,94696,0.06909083962091245
